worker_code,zone_code,assignment_date
"W3593","Z940","2024-12-16"
"W3593","Z647","2025-01-24"
"W3593","Z319","2025-02-25"
"W3593","Z969","2025-03-04"
"W3594","Z299","2024-04-25"
"W3594","Z928","2024-05-28"
"W3594","Z650","2024-06-01"
"W3594","Z327","2024-06-02"
"W3594","Z279","2024-06-25"
"W3594","Z81","2024-07-25"
"W3594","Z548","2024-08-09"
"W3594","Z507","2024-08-24"
"W3594","Z282","2024-08-30"
"W3594","Z125","2024-09-01"
"W3594","Z347","2024-11-02"
"W3594","Z891","2024-11-12"
"W3594","Z603","2024-12-18"
"W3594","Z719","2025-03-04"
"W3595","Z646","2024-04-29"
"W3595","Z116","2024-05-15"
"W3595","Z369","2024-07-08"
"W3595","Z644","2024-08-19"
"W3595","Z220","2024-11-21"
"W3595","Z397","2024-11-29"
"W3595","Z702","2024-12-14"
"W3595","Z549","2025-01-11"
"W3595","Z370","2025-01-12"
"W3595","Z19","2025-02-02"
"W3595","Z183","2025-02-08"
"W3595","Z530","2025-03-04"
"W3596","Z308","2024-03-28"
"W3596","Z35","2024-04-23"
"W3596","Z736","2024-04-26"
"W3596","Z502","2024-08-11"
"W3596","Z557","2024-08-31"
"W3596","Z677","2024-09-03"
"W3596","Z764","2024-11-04"
"W3596","Z661","2024-12-28"
"W3596","Z336","2025-01-02"
"W3597","Z158","2024-03-29"
"W3597","Z842","2024-04-03"
"W3597","Z10","2024-04-24"
"W3597","Z379","2024-07-14"
"W3597","Z862","2024-07-31"
"W3597","Z565","2024-08-01"
"W3597","Z608","2024-11-26"
"W3597","Z304","2024-12-01"
"W3597","Z496","2025-01-13"
"W3597","Z862","2025-01-18"
"W3597","Z270","2025-01-28"
"W3598","Z189","2024-03-21"
"W3598","Z677","2024-03-25"
"W3598","Z671","2024-03-29"
"W3598","Z549","2024-04-15"
"W3598","Z746","2024-04-27"
"W3598","Z829","2024-05-24"
"W3598","Z490","2024-06-04"
"W3598","Z379","2024-07-13"
"W3598","Z176","2024-10-05"
"W3598","Z64","2024-10-13"
"W3598","Z154","2024-12-31"
"W3598","Z852","2025-01-23"
"W3598","Z234","2025-02-08"
"W3598","Z361","2025-03-07"
"W3598","Z359","2025-03-13"
"W3599","Z407","2024-03-20"
"W3599","Z744","2024-04-21"
"W3599","Z89","2024-04-29"
"W3599","Z700","2024-05-14"
"W3599","Z357","2024-06-02"
"W3599","Z991","2024-06-15"
"W3599","Z490","2024-07-13"
"W3599","Z261","2024-07-17"
"W3599","Z802","2024-08-10"
"W3599","Z508","2024-08-22"
"W3599","Z70","2024-09-26"
"W3599","Z126","2024-11-03"
"W3599","Z379","2024-11-05"
"W3599","Z842","2024-11-09"
"W3599","Z201","2025-01-23"
"W3599","Z532","2025-01-26"
"W3599","Z831","2025-02-09"
"W3599","Z378","2025-02-15"
"W3600","Z640","2024-04-14"
"W3600","Z912","2024-05-03"
"W3600","Z295","2024-05-13"
"W3600","Z925","2024-06-28"
"W3600","Z53","2024-07-04"
"W3600","Z892","2024-07-07"
"W3600","Z600","2024-07-22"
"W3600","Z638","2024-08-14"
"W3600","Z67","2024-09-27"
"W3600","Z760","2024-10-01"
"W3600","Z672","2024-10-20"
"W3600","Z758","2024-12-06"
"W3600","Z286","2024-12-23"
"W3600","Z643","2025-01-21"
"W3600","Z39","2025-02-11"
"W3601","Z932","2024-03-22"
"W3601","Z540","2024-06-03"
"W3601","Z359","2024-06-30"
"W3601","Z925","2024-07-28"
"W3601","Z893","2024-07-30"
"W3601","Z19","2024-08-12"
"W3601","Z268","2024-09-29"
"W3601","Z24","2024-11-20"
"W3601","Z876","2025-01-17"
"W3601","Z21","2025-01-23"
"W3602","Z921","2024-03-19"
"W3602","Z268","2024-05-20"
"W3602","Z478","2024-10-14"
"W3602","Z587","2024-10-16"
"W3602","Z884","2024-10-18"
"W3602","Z469","2025-01-09"
"W3602","Z753","2025-01-29"
"W3603","Z973","2024-04-02"
"W3603","Z304","2024-04-12"
"W3603","Z203","2024-05-04"
"W3603","Z784","2024-08-04"
"W3603","Z240","2024-08-19"
"W3603","Z60","2024-08-20"
"W3603","Z433","2024-08-28"
"W3603","Z911","2024-09-13"
"W3603","Z638","2024-12-17"
"W3603","Z837","2024-12-28"
"W3604","Z421","2024-03-17"
"W3604","Z543","2024-04-03"
"W3604","Z963","2024-04-25"
"W3604","Z884","2024-05-13"
"W3604","Z611","2024-05-19"
"W3604","Z625","2024-07-07"
"W3604","Z547","2024-07-31"
"W3604","Z932","2024-09-01"
"W3604","Z530","2025-02-02"
"W3605","Z810","2024-05-28"
"W3605","Z85","2024-06-10"
"W3605","Z897","2024-06-11"
"W3605","Z11","2024-07-10"
"W3605","Z244","2024-08-06"
"W3605","Z639","2024-08-09"
"W3605","Z163","2024-11-11"
"W3605","Z499","2024-11-22"
"W3605","Z104","2024-12-13"
"W3605","Z247","2024-12-21"
"W3605","Z296","2025-02-17"
"W3606","Z656","2024-04-22"
"W3606","Z866","2024-06-02"
"W3606","Z816","2024-07-09"
"W3606","Z767","2024-07-28"
"W3606","Z832","2024-08-11"
"W3606","Z60","2024-08-14"
"W3606","Z899","2024-09-03"
"W3606","Z769","2024-09-28"
"W3606","Z760","2024-10-03"
"W3606","Z699","2024-10-31"
"W3606","Z998","2024-12-26"
"W3606","Z731","2024-12-27"
"W3606","Z345","2025-02-25"
"W3607","Z720","2024-03-14"
"W3607","Z412","2024-04-30"
"W3607","Z792","2024-07-13"
"W3607","Z919","2024-07-31"
"W3607","Z196","2024-08-22"
"W3607","Z128","2024-10-16"
"W3607","Z256","2024-10-19"
"W3607","Z644","2024-12-27"
"W3608","Z417","2024-06-14"
"W3608","Z432","2024-06-15"
"W3608","Z491","2024-07-08"
"W3608","Z44","2024-09-09"
"W3608","Z327","2024-09-11"
"W3608","Z694","2024-10-26"
"W3608","Z85","2024-11-20"
"W3608","Z4","2025-01-20"
"W3608","Z729","2025-01-24"
"W3608","Z901","2025-02-17"
"W3609","Z456","2024-03-16"
"W3609","Z211","2024-03-23"
"W3609","Z854","2024-04-25"
"W3609","Z240","2024-04-26"
"W3609","Z339","2024-05-29"
"W3609","Z760","2024-07-29"
"W3609","Z212","2024-10-13"
"W3609","Z422","2024-10-27"
"W3609","Z8","2024-11-08"
"W3609","Z236","2024-11-21"
"W3609","Z198","2024-11-22"
"W3609","Z84","2025-02-22"
"W3609","Z896","2025-02-27"
"W3610","Z479","2024-05-03"
"W3610","Z757","2024-06-20"
"W3610","Z929","2024-06-24"
"W3610","Z968","2024-07-16"
"W3610","Z933","2024-07-24"
"W3610","Z812","2024-08-01"
"W3610","Z752","2024-08-28"
"W3610","Z54","2024-10-01"
"W3610","Z59","2024-10-19"
"W3610","Z161","2024-12-08"
"W3610","Z689","2025-02-24"
"W3610","Z533","2025-03-10"
"W3611","Z897","2024-03-31"
"W3611","Z914","2024-04-18"
"W3611","Z96","2024-04-29"
"W3611","Z484","2024-06-09"
"W3611","Z570","2024-08-10"
"W3611","Z4","2024-08-11"
"W3611","Z628","2024-09-27"
"W3611","Z1000","2024-10-12"
"W3611","Z950","2024-11-19"
"W3611","Z486","2024-11-22"
"W3611","Z726","2024-12-20"
"W3612","Z941","2024-04-27"
"W3612","Z348","2024-05-12"
"W3612","Z982","2024-06-18"
"W3612","Z286","2024-06-24"
"W3612","Z737","2024-07-25"
"W3612","Z856","2024-09-08"
"W3612","Z876","2024-10-23"
"W3612","Z134","2024-11-22"
"W3612","Z614","2024-12-06"
"W3612","Z760","2024-12-14"
"W3612","Z757","2025-01-31"
"W3612","Z736","2025-02-05"
"W3613","Z8","2024-03-21"
"W3613","Z596","2024-03-31"
"W3613","Z428","2024-08-14"
"W3613","Z914","2024-09-02"
"W3613","Z580","2024-09-07"
"W3613","Z575","2024-10-04"
"W3613","Z373","2024-11-26"
"W3613","Z147","2025-01-15"
"W3613","Z136","2025-02-09"
"W3614","Z543","2024-04-03"
"W3614","Z674","2024-06-29"
"W3614","Z749","2024-08-12"
"W3614","Z417","2024-08-15"
"W3614","Z823","2024-09-18"
"W3614","Z261","2025-02-03"
"W3614","Z265","2025-02-05"
"W3614","Z468","2025-02-09"
"W3614","Z83","2025-02-26"
"W3615","Z951","2024-03-27"
"W3615","Z1","2024-04-07"
"W3615","Z478","2024-04-25"
"W3615","Z904","2024-05-16"
"W3615","Z392","2024-05-25"
"W3615","Z89","2024-05-30"
"W3615","Z990","2024-08-15"
"W3615","Z481","2024-09-06"
"W3615","Z181","2024-09-20"
"W3615","Z14","2024-10-23"
"W3615","Z109","2025-01-05"
"W3615","Z986","2025-01-12"
"W3615","Z454","2025-03-13"
"W3616","Z615","2024-05-03"
"W3616","Z258","2024-05-20"
"W3616","Z991","2024-05-22"
"W3616","Z747","2024-05-31"
"W3616","Z686","2024-06-11"
"W3616","Z612","2024-06-12"
"W3616","Z342","2024-07-06"
"W3616","Z442","2024-07-09"
"W3616","Z462","2024-08-15"
"W3616","Z587","2024-09-26"
"W3616","Z711","2024-10-02"
"W3616","Z135","2024-11-25"
"W3616","Z612","2024-12-17"
"W3616","Z434","2024-12-19"
"W3616","Z765","2025-01-26"
"W3616","Z416","2025-03-07"
"W3617","Z514","2024-05-11"
"W3617","Z706","2024-06-12"
"W3617","Z419","2024-06-17"
"W3617","Z129","2024-06-30"
"W3617","Z587","2024-07-17"
"W3617","Z891","2024-10-15"
"W3617","Z127","2024-11-17"
"W3617","Z289","2025-02-01"
"W3617","Z384","2025-02-08"
"W3617","Z449","2025-03-08"
"W3618","Z335","2024-04-05"
"W3618","Z147","2024-04-20"
"W3618","Z623","2024-05-19"
"W3618","Z660","2024-06-07"
"W3618","Z820","2024-06-28"
"W3618","Z214","2024-07-03"
"W3618","Z651","2024-08-01"
"W3618","Z29","2024-08-11"
"W3618","Z672","2024-08-28"
"W3618","Z528","2024-09-15"
"W3618","Z966","2024-09-27"
"W3618","Z864","2024-10-23"
"W3618","Z312","2024-11-05"
"W3618","Z723","2024-12-07"
"W3618","Z599","2025-02-16"
"W3618","Z979","2025-03-08"
"W3619","Z137","2024-03-19"
"W3619","Z499","2024-04-27"
"W3619","Z386","2024-05-20"
"W3619","Z609","2024-05-21"
"W3619","Z554","2024-06-07"
"W3619","Z287","2024-06-24"
"W3619","Z65","2024-07-02"
"W3619","Z907","2024-07-16"
"W3619","Z941","2024-07-18"
"W3619","Z975","2024-07-22"
"W3619","Z672","2024-09-06"
"W3619","Z813","2024-09-25"
"W3619","Z770","2024-11-04"
"W3619","Z871","2024-12-29"
"W3619","Z277","2024-12-31"
"W3619","Z526","2025-02-18"
"W3620","Z963","2024-05-02"
"W3620","Z434","2024-05-30"
"W3620","Z987","2024-06-12"
"W3620","Z634","2024-07-07"
"W3620","Z317","2024-09-06"
"W3620","Z725","2024-09-15"
"W3620","Z90","2024-10-13"
"W3620","Z413","2024-10-22"
"W3620","Z931","2024-11-30"
"W3620","Z369","2025-01-05"
"W3620","Z373","2025-02-13"
"W3620","Z477","2025-02-27"
"W3620","Z362","2025-03-01"
"W3620","Z985","2025-03-03"
"W3621","Z709","2024-04-09"
"W3621","Z963","2024-04-10"
"W3621","Z430","2024-05-30"
"W3621","Z285","2024-06-03"
"W3621","Z671","2024-07-05"
"W3621","Z596","2024-07-14"
"W3621","Z701","2024-07-29"
"W3621","Z35","2024-08-02"
"W3621","Z708","2024-08-26"
"W3621","Z729","2024-09-17"
"W3621","Z649","2024-11-23"
"W3621","Z776","2025-03-06"
"W3622","Z258","2024-03-22"
"W3622","Z873","2024-04-03"
"W3622","Z453","2024-04-15"
"W3622","Z351","2024-05-02"
"W3622","Z613","2024-07-30"
"W3622","Z364","2024-09-01"
"W3622","Z725","2024-10-27"
"W3622","Z96","2024-12-05"
"W3622","Z98","2025-02-14"
"W3622","Z210","2025-02-15"
"W3623","Z760","2024-05-11"
"W3623","Z285","2024-05-23"
"W3623","Z767","2024-06-01"
"W3623","Z917","2024-06-16"
"W3623","Z525","2024-06-17"
"W3623","Z656","2024-07-04"
"W3623","Z399","2024-08-07"
"W3623","Z641","2024-09-06"
"W3623","Z974","2024-09-08"
"W3623","Z600","2024-09-21"
"W3623","Z10","2024-09-25"
"W3623","Z754","2024-11-01"
"W3623","Z617","2024-12-11"
"W3623","Z391","2025-01-10"
"W3623","Z944","2025-02-20"
"W3624","Z161","2024-05-31"
"W3624","Z875","2024-06-10"
"W3624","Z614","2024-06-14"
"W3624","Z326","2024-06-15"
"W3624","Z515","2024-06-22"
"W3624","Z897","2024-07-06"
"W3624","Z890","2024-07-15"
"W3624","Z14","2024-11-18"
"W3624","Z718","2025-01-24"
"W3624","Z864","2025-01-31"
"W3624","Z36","2025-02-20"
"W3624","Z334","2025-02-26"
"W3624","Z90","2025-03-09"
"W3624","Z133","2025-03-13"
"W3625","Z986","2024-03-28"
"W3625","Z352","2024-04-17"
"W3625","Z27","2024-05-24"
"W3625","Z365","2024-07-13"
"W3625","Z855","2024-07-28"
"W3625","Z893","2024-08-22"
"W3625","Z73","2024-10-02"
"W3625","Z265","2024-10-24"
"W3625","Z371","2024-12-01"
"W3625","Z157","2024-12-02"
"W3625","Z859","2024-12-06"
"W3625","Z722","2025-01-07"
"W3625","Z182","2025-02-14"
"W3625","Z938","2025-03-03"
"W3625","Z592","2025-03-13"
"W3626","Z840","2024-03-17"
"W3626","Z265","2024-03-18"
"W3626","Z47","2024-03-23"
"W3626","Z172","2024-05-26"
"W3626","Z840","2024-06-11"
"W3626","Z825","2024-07-03"
"W3626","Z784","2024-07-17"
"W3626","Z279","2024-08-30"
"W3626","Z176","2024-09-13"
"W3626","Z664","2024-10-02"
"W3626","Z310","2025-02-26"
"W3627","Z505","2024-04-05"
"W3627","Z883","2024-04-26"
"W3627","Z247","2024-05-07"
"W3627","Z895","2024-08-07"
"W3627","Z768","2024-08-25"
"W3627","Z572","2024-09-22"
"W3627","Z755","2024-09-29"
"W3627","Z781","2024-11-05"
"W3627","Z527","2024-12-03"
"W3627","Z93","2024-12-06"
"W3627","Z753","2025-01-16"
"W3628","Z253","2024-04-07"
"W3628","Z166","2024-04-10"
"W3628","Z234","2024-06-04"
"W3628","Z676","2024-08-04"
"W3628","Z614","2024-08-18"
"W3628","Z256","2024-09-25"
"W3628","Z296","2024-10-16"
"W3628","Z597","2024-11-01"
"W3628","Z907","2024-11-02"
"W3628","Z545","2024-11-04"
"W3628","Z769","2024-12-05"
"W3628","Z364","2025-01-10"
"W3628","Z980","2025-02-17"
"W3629","Z342","2024-04-10"
"W3629","Z491","2024-04-19"
"W3629","Z661","2024-05-03"
"W3629","Z260","2024-05-18"
"W3629","Z995","2024-06-08"
"W3629","Z346","2024-06-22"
"W3629","Z23","2024-08-06"
"W3629","Z243","2024-08-22"
"W3629","Z859","2024-08-23"
"W3629","Z121","2024-10-30"
"W3629","Z124","2025-01-27"
"W3629","Z502","2025-02-10"
"W3629","Z627","2025-02-22"
"W3630","Z541","2024-04-01"
"W3630","Z780","2024-04-09"
"W3630","Z22","2024-06-08"
"W3630","Z244","2024-07-31"
"W3630","Z615","2024-09-06"
"W3630","Z820","2024-10-14"
"W3630","Z534","2024-11-03"
"W3630","Z534","2024-11-10"
"W3630","Z996","2024-12-19"
"W3630","Z177","2025-02-05"
"W3630","Z557","2025-03-07"
"W3631","Z769","2024-04-22"
"W3631","Z93","2024-04-24"
"W3631","Z717","2024-05-12"
"W3631","Z888","2024-07-10"
"W3631","Z302","2024-07-26"
"W3631","Z230","2024-12-15"
"W3631","Z153","2025-03-10"
"W3631","Z280","2025-03-12"
"W3632","Z66","2024-04-04"
"W3632","Z903","2024-04-13"
"W3632","Z577","2024-04-21"
"W3632","Z340","2024-05-01"
"W3632","Z722","2024-07-10"
"W3632","Z810","2024-09-04"
"W3632","Z464","2024-09-23"
"W3632","Z982","2024-10-23"
"W3632","Z967","2024-10-26"
"W3632","Z712","2024-11-13"
"W3632","Z406","2024-11-24"
"W3632","Z361","2024-11-26"
"W3632","Z919","2024-11-29"
"W3632","Z599","2024-12-01"
"W3633","Z235","2024-04-06"
"W3633","Z877","2024-04-12"
"W3633","Z869","2024-06-07"
"W3633","Z946","2024-07-11"
"W3633","Z76","2024-08-23"
"W3633","Z281","2024-10-14"
"W3633","Z698","2024-10-15"
"W3633","Z561","2024-11-05"
"W3633","Z361","2024-12-10"
"W3633","Z172","2025-02-07"
"W3634","Z348","2024-03-30"
"W3634","Z983","2024-05-25"
"W3634","Z969","2024-06-07"
"W3634","Z406","2024-08-15"
"W3634","Z864","2024-08-20"
"W3634","Z594","2024-09-28"
"W3634","Z461","2024-10-10"
"W3634","Z75","2024-11-22"
"W3634","Z206","2024-12-20"
"W3634","Z262","2025-01-20"
"W3634","Z347","2025-02-18"
"W3635","Z986","2024-03-27"
"W3635","Z593","2024-05-05"
"W3635","Z406","2024-05-25"
"W3635","Z567","2024-07-22"
"W3635","Z760","2024-07-30"
"W3635","Z657","2024-08-02"
"W3635","Z472","2024-09-08"
"W3635","Z431","2024-10-19"
"W3635","Z245","2024-12-26"
"W3635","Z864","2025-01-24"
"W3635","Z334","2025-01-30"
"W3636","Z357","2024-03-15"
"W3636","Z316","2024-03-25"
"W3636","Z765","2024-04-04"
"W3636","Z272","2024-04-21"
"W3636","Z109","2024-07-08"
"W3636","Z832","2024-07-09"
"W3636","Z459","2024-07-26"
"W3636","Z234","2024-08-28"
"W3636","Z294","2024-09-11"
"W3636","Z418","2024-10-10"
"W3636","Z923","2024-11-10"
"W3636","Z213","2024-11-22"
"W3636","Z684","2024-12-09"
"W3636","Z615","2024-12-12"
"W3636","Z772","2025-01-13"
"W3636","Z600","2025-02-07"
"W3636","Z373","2025-02-16"
"W3637","Z786","2024-03-20"
"W3637","Z860","2024-04-28"
"W3637","Z203","2024-05-04"
"W3637","Z979","2024-05-31"
"W3637","Z854","2024-07-05"
"W3637","Z187","2024-08-01"
"W3637","Z807","2024-08-08"
"W3637","Z949","2024-08-10"
"W3637","Z107","2024-09-26"
"W3637","Z676","2024-11-11"
"W3637","Z340","2024-11-29"
"W3637","Z358","2025-02-13"
"W3637","Z452","2025-03-07"
"W3638","Z955","2024-03-25"
"W3638","Z143","2024-03-31"
"W3638","Z273","2024-04-03"
"W3638","Z459","2024-04-22"
"W3638","Z795","2024-05-09"
"W3638","Z481","2024-05-28"
"W3638","Z78","2024-06-16"
"W3638","Z110","2024-06-30"
"W3638","Z261","2024-07-05"
"W3638","Z459","2024-07-07"
"W3638","Z3","2024-08-06"
"W3638","Z871","2024-10-08"
"W3638","Z173","2024-10-21"
"W3638","Z31","2024-11-08"
"W3638","Z510","2024-11-20"
"W3638","Z816","2024-11-22"
"W3638","Z695","2024-12-26"
"W3638","Z376","2025-03-02"
"W3639","Z719","2024-03-22"
"W3639","Z122","2024-05-08"
"W3639","Z406","2024-05-19"
"W3639","Z995","2024-05-24"
"W3639","Z382","2024-08-29"
"W3639","Z571","2024-09-05"
"W3639","Z70","2024-09-16"
"W3639","Z644","2024-10-16"
"W3639","Z742","2024-10-18"
"W3639","Z874","2024-11-12"
"W3639","Z219","2025-01-11"
"W3639","Z334","2025-01-17"
"W3639","Z256","2025-03-09"
"W3639","Z965","2025-03-13"
"W3640","Z120","2024-04-18"
"W3640","Z238","2024-04-27"
"W3640","Z786","2024-05-23"
"W3640","Z357","2024-05-24"
"W3640","Z451","2024-06-11"
"W3640","Z748","2024-09-08"
"W3640","Z460","2024-10-08"
"W3640","Z70","2024-11-03"
"W3640","Z354","2024-12-09"
"W3640","Z762","2024-12-19"
"W3640","Z760","2025-02-07"
"W3640","Z668","2025-03-13"
"W3641","Z370","2024-03-23"
"W3641","Z267","2024-05-01"
"W3641","Z899","2024-05-31"
"W3641","Z410","2024-07-14"
"W3641","Z368","2024-07-22"
"W3641","Z940","2024-08-15"
"W3641","Z908","2024-10-04"
"W3641","Z594","2024-11-20"
"W3641","Z536","2024-12-04"
"W3641","Z11","2025-03-01"
"W3642","Z207","2024-04-18"
"W3642","Z735","2024-05-07"
"W3642","Z474","2024-07-15"
"W3642","Z980","2024-07-24"
"W3642","Z552","2024-10-18"
"W3642","Z458","2024-10-27"
"W3642","Z825","2024-11-16"
"W3642","Z332","2025-01-01"
"W3642","Z801","2025-01-21"
"W3642","Z819","2025-02-07"
"W3642","Z609","2025-02-26"
"W3643","Z304","2024-08-16"
"W3643","Z12","2024-09-16"
"W3643","Z960","2024-10-09"
"W3643","Z875","2024-11-01"
"W3643","Z399","2024-11-14"
"W3643","Z612","2024-12-04"
"W3643","Z599","2024-12-13"
"W3643","Z634","2024-12-18"
"W3643","Z579","2025-01-13"
"W3644","Z301","2024-04-25"
"W3644","Z385","2024-05-05"
"W3644","Z157","2024-06-20"
"W3644","Z17","2024-08-30"
"W3644","Z652","2024-10-24"
"W3644","Z833","2025-02-15"
"W3644","Z378","2025-02-21"
"W3645","Z338","2024-04-08"
"W3645","Z547","2024-05-04"
"W3645","Z166","2024-05-13"
"W3645","Z290","2024-05-15"
"W3645","Z207","2024-05-21"
"W3645","Z531","2024-06-29"
"W3645","Z728","2024-06-30"
"W3645","Z755","2024-09-29"
"W3645","Z512","2024-10-15"
"W3645","Z11","2024-11-13"
"W3645","Z747","2024-12-31"
"W3645","Z719","2025-01-08"
"W3645","Z736","2025-01-10"
"W3645","Z372","2025-01-16"
"W3645","Z372","2025-02-05"
"W3645","Z655","2025-03-10"
"W3646","Z14","2024-07-17"
"W3646","Z57","2024-08-05"
"W3646","Z216","2024-08-20"
"W3646","Z983","2024-11-06"
"W3646","Z825","2024-11-13"
"W3646","Z448","2024-11-26"
"W3646","Z694","2024-12-01"
"W3646","Z181","2024-12-09"
"W3646","Z897","2025-01-01"
"W3646","Z916","2025-01-09"
"W3646","Z850","2025-02-02"
"W3647","Z86","2024-03-19"
"W3647","Z535","2024-04-12"
"W3647","Z549","2024-04-21"
"W3647","Z105","2024-06-08"
"W3647","Z646","2024-08-16"
"W3647","Z419","2024-09-17"
"W3647","Z41","2024-10-31"
"W3647","Z568","2024-12-05"
"W3647","Z420","2024-12-25"
"W3647","Z394","2025-02-02"
"W3647","Z352","2025-02-18"
"W3648","Z460","2024-03-18"
"W3648","Z574","2024-03-29"
"W3648","Z678","2024-05-03"
"W3648","Z742","2024-08-18"
"W3648","Z854","2024-09-13"
"W3648","Z457","2024-09-23"
"W3648","Z113","2024-10-07"
"W3648","Z46","2024-10-19"
"W3648","Z631","2024-11-16"
"W3648","Z508","2024-12-06"
"W3648","Z600","2024-12-09"
"W3648","Z813","2025-01-25"
"W3648","Z93","2025-02-15"
"W3649","Z421","2024-04-04"
"W3649","Z456","2024-04-15"
"W3649","Z148","2024-04-30"
"W3649","Z267","2024-05-29"
"W3649","Z971","2024-07-08"
"W3649","Z705","2024-07-14"
"W3649","Z288","2024-09-26"
"W3649","Z662","2024-09-30"
"W3649","Z176","2024-11-01"
"W3649","Z413","2024-11-03"
"W3649","Z302","2024-11-16"
"W3649","Z641","2025-01-14"
"W3649","Z269","2025-01-15"
"W3650","Z318","2024-05-10"
"W3650","Z19","2024-05-12"
"W3650","Z591","2024-05-23"
"W3650","Z546","2024-05-28"
"W3650","Z743","2024-07-15"
"W3650","Z983","2024-07-25"
"W3650","Z866","2024-09-26"
"W3650","Z769","2024-10-25"
"W3650","Z430","2024-11-25"
"W3650","Z71","2024-12-03"
"W3650","Z836","2024-12-19"
"W3650","Z780","2025-01-26"
"W3650","Z953","2025-02-05"
"W3650","Z888","2025-02-21"
"W3651","Z668","2024-05-05"
"W3651","Z707","2024-05-27"
"W3651","Z404","2024-06-14"
"W3651","Z76","2024-07-09"
"W3651","Z537","2024-07-19"
"W3651","Z649","2024-09-13"
"W3651","Z182","2024-09-28"
"W3651","Z216","2024-09-29"
"W3651","Z301","2024-10-05"
"W3651","Z259","2024-10-10"
"W3651","Z409","2024-10-15"
"W3651","Z119","2024-10-23"
"W3651","Z389","2024-11-03"
"W3651","Z871","2024-11-25"
"W3651","Z698","2024-12-19"
"W3651","Z290","2025-01-22"
"W3651","Z588","2025-01-25"
"W3651","Z928","2025-02-08"
"W3652","Z182","2024-03-30"
"W3652","Z231","2024-05-07"
"W3652","Z325","2024-05-09"
"W3652","Z496","2024-05-21"
"W3652","Z145","2024-06-01"
"W3652","Z300","2024-06-03"
"W3652","Z264","2024-08-08"
"W3652","Z362","2024-08-10"
"W3652","Z426","2024-08-18"
"W3652","Z211","2024-09-14"
"W3652","Z610","2024-09-17"
"W3652","Z794","2024-10-29"
"W3652","Z620","2024-12-25"
"W3652","Z664","2025-01-09"
"W3652","Z670","2025-01-26"
"W3652","Z797","2025-02-04"
"W3653","Z564","2024-07-18"
"W3653","Z815","2024-08-21"
"W3653","Z994","2024-08-30"
"W3653","Z630","2024-09-06"
"W3653","Z251","2024-10-04"
"W3653","Z145","2024-12-23"
"W3653","Z498","2025-01-07"
"W3653","Z425","2025-01-24"
"W3653","Z884","2025-02-24"
"W3654","Z85","2024-05-06"
"W3654","Z635","2024-06-02"
"W3654","Z402","2024-06-15"
"W3654","Z995","2024-07-14"
"W3654","Z746","2024-07-30"
"W3654","Z28","2024-08-21"
"W3654","Z637","2024-10-22"
"W3654","Z337","2024-12-05"
"W3654","Z967","2025-01-08"
"W3654","Z756","2025-02-06"
"W3654","Z80","2025-02-24"
"W3654","Z593","2025-03-05"
"W3655","Z59","2024-05-15"
"W3655","Z153","2024-06-03"
"W3655","Z755","2024-08-30"
"W3655","Z727","2024-09-28"
"W3655","Z128","2024-10-22"
"W3655","Z772","2024-10-23"
"W3655","Z78","2024-12-28"
"W3655","Z921","2025-01-02"
"W3655","Z554","2025-01-08"
"W3655","Z327","2025-01-12"
"W3655","Z251","2025-01-16"
"W3655","Z335","2025-01-23"
"W3655","Z573","2025-02-09"
"W3655","Z162","2025-02-12"
"W3656","Z631","2024-05-07"
"W3656","Z715","2024-05-23"
"W3656","Z987","2024-05-30"
"W3656","Z682","2024-07-22"
"W3656","Z259","2024-07-25"
"W3656","Z842","2024-08-04"
"W3656","Z762","2024-09-29"
"W3656","Z878","2024-10-28"
"W3656","Z716","2025-01-17"
"W3656","Z676","2025-01-25"
"W3657","Z963","2024-04-13"
"W3657","Z657","2024-05-25"
"W3657","Z328","2024-05-26"
"W3657","Z592","2024-05-27"
"W3657","Z872","2024-06-29"
"W3657","Z104","2024-08-07"
"W3657","Z354","2024-10-09"
"W3657","Z240","2024-11-18"
"W3657","Z869","2025-01-31"
"W3657","Z262","2025-03-08"
"W3658","Z739","2024-03-15"
"W3658","Z352","2024-03-18"
"W3658","Z277","2024-03-27"
"W3658","Z249","2024-04-04"
"W3658","Z272","2024-04-06"
"W3658","Z834","2024-04-09"
"W3658","Z479","2024-06-01"
